DonorName,AcceptorName,DonorSMILES,AcceptorSMILES,V_OC,J_SC,PCE,FF_percent,HOMO_D,LUMO_D,HOMO_A,LUMO_A,Lambda+,Lambda-,PubYear,DOI,source,orbital_label_type,split
PBDB-TF,PIDIC2T2F,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCCCCCCCCCC1(CCCCCCCCCCCCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)c1cc(/C=C2\C(=O)c4ccc(-c5cc(F)c(-c6sccc6F)s5)cc4C2=C(C#N)C#N)sc1-3,0.9,12.81,4.96,43.0,-5.49,-3.64,-5.73,-3.89,,,2020.0,10.1021/acsami.0c08442,opvdb_experimental,electrochemical,training
POEGT,TQT2,CCOCCOCCOc1cc(-c2ccc(-c3cc(OCCOCCOCC)c(-c4ccc(C)s4)s3)s2)sc1C,CCOCCOCCOc1ccc(-c2nc3c(-c4ccc(-c5cccs5)s4)c4nsnc4c(-c4ccc(-c5cccs5)s4)c3nc2-c2ccc(OCCOCCOCC)cc2)cc1,0.72,0.21,0.04,28.0,-4.74,-2.98,-4.91,-3.91,,,2019.0,10.1039/c9nj02419k,opvdb_experimental,electrochemical,training
PffBT4T-2OD,PC71BM,CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5cccs5)s4)s3)c3nsnc23)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,1.09,23.46,19.77,77.2,-5.32,-3.7,-5.9,-3.9,,,2019.0,10.1002/solr.201900482,opvdb_experimental,electrochemical,training
PffBT4T-4T2FC-9/1,PC61BM,CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2c(F)c(F)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)c(-c4ccc(-c5ccc(-c6cc(C(=O)OCC(CCCCCC)CCCCCCCC)c(-c7cc(F)c(-c8sc(-c9sc(-c%10ccc(-c%11cccs%11)s%10)cc9C(=O)OCC(CCCCCC)CCCCCCCC)cc8F)s7)s6)s5)s4)s3)c3nsnc23)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.74,19.4,9.5,66.2,-5.42,-3.77,-6.1,-3.7,,,2020.0,10.1016/j.dyepig.2020.109023,opvdb_experimental,electrochemical,training
PDCBT-Cl,IDIC,CCCCCCCCC(CCCCCC)CCOC(=O)c1csc(-c2cc(C(=O)OCCC(CCCCCC)CCCCCCCC)c(-c3ccc(-c4sccc4Cl)s3)s2)c1,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,0.95,15.2,9.44,65.8,-5.34,-3.01,-5.69,-3.91,,,2020.0,10.1016/j.joule.2020.04.014,opvdb_experimental,electrochemical,training
PCE10-2F,IT-4F,CCOC(=O)c1sc2c(-c3cc4c(-c5cc(F)c(CC)s5)c5sc(-c6sc(-c7cc8c(-c9cc(F)c(CC)s9)c9sc(-c%10sc(-c%11cc%12c(-c%13cc(F)c(CC)s%13)c%13sccc%13c(-c%13cc(F)c(CC)s%13)c%12s%11)c%11sc(C(=O)OCC)c(F)c%10%11)cc9c(-c9cc(F)c(CC)s9)c8s7)c7sc(C(=O)OCC)c(F)c67)cc5c(-c5cc(F)c(CC)s5)c4s3)scc2c1F,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.785,11.12,3.71,42.5,-5.47,-3.9,-5.66,-4.14,,,2020.0,10.1039/d0ta11203h,opvdb_experimental,electrochemical,training
PBDB-TF,BTSe-4F,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCCCCC1C2=C(SC1/C=C1\C(=O)c3cc(F)c(F)cc3C1=C(C#N)C#N)C1C(S2)c2c(c3c(c4nsnc24)c2[se]c(/C=C4\C(=O)C5C=C(F)C(F)=CC5C4=C(C#N)C#N)cc2n3CC(CC)CCCC)N1CC(CC)CCCC,0.811,22.52,13.79,75.4,-5.49,-3.64,-5.78,-4.16,,,2020.0,10.1002/sstr.202000052,opvdb_experimental,electrochemical,training
PM7,IDTTP-4F,CCCCC(CC)Cc1sc(-c2c3ccsc3c(-c3cc(Cl)c(CC(CC)CCCC)s3)c3sc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)cc23)cc1Cl,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3c4sc(/C=C5\C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)cc4n(CC(CC)CCCC)c23)cc1,0.908,21.2,13.8,71.6,-5.575,-3.67,-5.53,-3.97,,,2020.0,10.1002/adfm.202000383,opvdb_experimental,electrochemical,training
BT-2F,Y6,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc3-c3sc4c(OCC(CC)CCCC)c5c6c(sc5c(OCC(CC)CCCC)c4c32)-c2sc(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)cc2C6(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,0.853,22.38,13.8,72.27,-5.54,-4.05,-5.65,-4.09,,,2020.0,10.1039/d0ta01893g,opvdb_experimental,electrochemical,training
PffBSe-2,PC71BM,CCCCCCC(CCCC)Cc1cc(-c2c(F)c(F)cc3n[se]nc23)sc1-c1sccc1OC(CCC)CCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.53,13.3,2.11,33.3,-5.13,-3.77,-5.9,-3.9,,,2020.0,10.1039/d0nj01006e,opvdb_experimental,electrochemical,training
PTzBT,IEICO-4F,CCCCCCCCC(CCCCCC)Cc1ccsc1-c1nc2sc(-c3sc(-c4cc(CC(CCCC)CCCCCC)c(-c5nc6sc(-c7sccc7CC(CCCC)CCCCCC)nc6s5)s4)cc3CC(CCCCCC)CCCCCCCC)nc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc(-c5sc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)cc5OCC(CC)CCCC)cc32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2cc(-c3scc(/C=C5/C(=O)c6cc(F)c(F)cc6C5=C(C#N)C#N)c3OCC(CC)CCCC)sc2-4)cc1,0.78,7.0,2.2,40.0,-5.12,-2.76,-5.44,-4.19,,,2020.0,10.1021/acs.macromol.0c01787,opvdb_experimental,electrochemical,training
P1-2T,PC61BM,CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2cc(/C=C/c3cc(-c4ccc(-c5cccs5)s4)c4nsnc4c3)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)cs3)s2)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.8173,4.17,2.22,45.06,-5.0,-3.34,-6.1,-3.7,,,2020.0,10.1016/j.eurpolymj.2020.109799,opvdb_experimental,electrochemical,training
PffBX-3,PC71BM,CCCCCCC(CCCC)Cc1cc(-c2c(F)c(F)cc3nonc23)sc1-c1sccc1OCC(CCC)CCCCC,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.75,6.65,2.23,48.9,-5.42,-3.96,-5.9,-3.9,,,2020.0,10.1039/d0nj01006e,opvdb_experimental,electrochemical,training
PCE10,BTP-3V,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCc1c(/C=C/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C/C=C/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,0.72,6.46,2.06,44.3,-5.21,-3.6,-5.38,-3.9,,,2020.0,10.1039/d0ma01017k,opvdb_experimental,electrochemical,training
P3HT,IDTT-R,CCCCCCc1ccsc1,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc5cc(/C=c6/sc(=C(C#N)C#N)n(CC)c6=O)sc5c32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2c-4sc3cc(/C=c4/sc(=C(C#N)C#N)n(CC)c4=O)sc23)cc1,0.78,0.83,0.43,48.18,-5.01,-3.12,-5.32,-3.49,,,2020.0,10.1039/d0ta09924d,opvdb_experimental,electrochemical,training
PM6,PF1-TS4-60,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCCCCCCCCCC1(CCCCCCCCCCCCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5cc(-c6ccc(SCCCCSc7cccs7)s6)ccc5C4=C(C#N)C#N)cc21)C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)c1cc(/C=C2\C(=O)c4cc(-c5ccc(SCCCCSc6ccc(-c7ccc8c(c7)C(=O)/C(=C\c7cc9c(s7)-c7cc%10c(cc7C9(c7ccc(CCCCCC)cc7)c7ccc(CCCCCC)cc7)-c7sc(/C=C9\C(=O)c%11ccccc%11C9=C(C#N)C#N)cc7C%10(c7ccc(CCCCCC)cc7)c7ccc(CCCCCC)cc7)C8=C(C#N)C#N)s6)s5)ccc4C2=C(C#N)C#N)sc1-3,0.99,15.3,9.13,61.4,-5.5,-3.61,-5.71,-3.9,,,2020.0,10.1021/acsami.0c17722,opvdb_experimental,electrochemical,training
PTB7-Th,DTG-IW,CC(CC)CCCC(=O)OCC1=C(SC(=C1)C2=CC3=C(S2)C(=O)C4=C(C3=O)C5=CC(=CC(=C5S4)F)C(CC)CCCC)C(=O)OCCCC(CC)C,CCc1cc(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc1-c1cc2c(s1)-c1sc(-c3sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc3CC)cc1[Ge]2(CC)CC,0.72,19.2,9.16,66.0,-5.24,-3.64,-5.63,-4.07,,,2020.0,10.1021/acsaem.0c01097,opvdb_experimental,electrochemical,training
PCDTBT,F1,CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc21,CCOC(=O)c1ccsc1-c1cc2c(-c3ccc(CC)s3)c3sc(-c4cc(C(=O)OCC)c(-c5cc6c(-c7ccc(CC)s7)c7sc(-c8cc(C(=O)OCC)c(-c9cc%10c(-c%11ccc(CC)s%11)c%11sccc%11c(-c%11ccc(CC)s%11)c%10s9)s8)cc7c(-c7ccc(CC)s7)c6s5)s4)cc3c(-c3ccc(CC)s3)c2s1,0.935,8.8,5.0,61.0,-5.5,-3.6,-5.5,-3.53,,,2020.0,10.1016/j.synthmet.2020.116565,opvdb_experimental,electrochemical,training
J71,BTIDIC,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cccs3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CCC)(CCC)CCC)s6)c6sccc6c(-c6ccc([Si](CCC)(CCC)CCC)s6)c5s4)s3)c2n1,CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(-c2ccc(-c4cc5c(s4)-c4cc6c(cc4C5(CCCCCC)CCCCCC)-c4sc(/C=C5\C(=O)c7cc(F)c(F)cc7C5=C(C#N)C#N)cc4C6(CCCCCC)CCCCCC)c4nsnc24)sc1-3,0.861,19.8,11.5,67.4,-5.4,-3.24,-5.48,-3.97,,,2020.0,10.1021/acsapm.0c00748,opvdb_experimental,electrochemical,training
P(BDTT-TTFQ),ITIC,CCCCCCc1ccc(-c2nc3c(-c4cccs4)c(F)c(F)c(-c4ccc(-c5cc6c(-c7ccc(CC(CC)CCCC)s7)c7sccc7c(-c7ccc(CC(CC)CCCC)s7)c6s5)s4)c3nc2-c2ccc(CCCCCC)s2)s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.84,14.06,6.69,57.0,-5.34,-3.26,-5.576,-3.916,,,2020.0,10.1016/j.polymer.2020.122408,opvdb_experimental,electrochemical,training
PCDTBT,IT4F,CCCCCCCCC(CCCCCCCC)n1c2ccccc2c2ccc(-c3ccc(-c4ccc(-c5cccs5)c5nsnc45)s3)cc21,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc(F)c(F)cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)sc23)cc1,0.855,3.81,0.93,28.66,-5.5,-3.6,-5.66,-4.14,,,2020.0,10.1021/acsaem.0c02179,opvdb_experimental,electrochemical,training
P2-2T2F,PC61BM,CCCCCCCCCCC(CCCCCCCC)Cc1csc(-c2cc(/C=C/c3cc(-c4cc(F)c(-c5sccc5F)s4)c4nsnc4c3)c(-c3cc(CC(CCCCCCCC)CCCCCCCCCC)cs3)s2)c1,COC(=O)CCCC1(c2ccccc2)C23c4c5c6c7c8c9c(c%10c%11c2c2c%12c4c4c%13c5c5c7c7c8c8c%14c9c%10c9c%10c%11c2c2c%11c%12c4c4c%12c%13c5c5c7c7c8c8c%14c9c9c%10c2c2c%11c4c4c%12c5c7c5c8c9c2c45)C613,0.8575,2.16,0.95,42.07,-5.4,-3.76,-6.1,-3.7,,,2020.0,10.1016/j.eurpolymj.2020.109799,opvdb_experimental,electrochemical,training
P3HT,IDT-CR,CCCCCCc1ccsc1,CCc1ccc(C2(c3ccc(CC)cc3)c3cc4c(cc3-c3sc(C5=C/C(=c6/sc(=C(C#N)C#N)n(CC)c6=O)CCC5)cc32)C(c2ccc(CC)cc2)(c2ccc(CC)cc2)c2cc(C3C=C/C(=c5/sc(=C(C#N)C#N)n(CC)c5=O)CC3)sc2-4)cc1,0.66,2.62,0.99,49.26,-5.01,-3.12,-5.34,-3.44,,,2020.0,10.1039/d0ta09924d,opvdb_experimental,electrochemical,training
P3HT,BTP-4Cl,CCCCCCc1ccsc1,CCCCCCCCCc1c(/C=C2\C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCC)c(/C=C7\C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)sc6c5n(CC(CCCC)CCCCCC)c4c3n(CC(CCCC)CCCCCC)c21,0.5,5.16,1.01,39.0,-5.01,-3.12,-5.66,-4.14,,,2020.0,10.1039/d0ee01763a,opvdb_experimental,electrochemical,training
PCE10,BTP-4V,CCCCC(CC)COC(=O)c1sc2c(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)scc2c1F,CCc1c(/C=C/C=C\C=C2/C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CC)c(/C=C/C=C/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC)c4c3n(CC)c21,0.67,3.61,1.03,42.7,-5.21,-3.6,-5.34,-3.94,,,2020.0,10.1039/d0ma01017k,opvdb_experimental,electrochemical,training
PBTTBO-TVT,PC71BM,CCCCCCC(CCCC)COC(=O)c1csc2c(C(=O)OCC(CCCC)CCCCCC)c(-c3ccc(/C=C/c4cccs4)s3)sc12,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.82,12.96,7.05,66.34,-5.13,-3.3,-5.9,-3.9,,,2020.0,10.1016/j.dyepig.2020.108698,opvdb_experimental,electrochemical,training
PBT1-C-2Cl,FOIC,CCCCCCC(CCCC)Cc1ccc(-c2c3cc(-c4sc(-c5sc(-c6cc(Cl)cs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)cc4Cl)sc3c(-c3ccc(CC(CCCC)CCCCCC)cc3)c3ccsc23)cc1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3c(sc4cc(C=C5C(=O)c6cc(F)ccc6C5=C(C#N)C#N)sc34)-c3sc4c5c(sc4c32)-c2sc3cc(C=C4C(=O)c6cc(F)ccc6C4=C(C#N)C#N)sc3c2C5(c2ccc(CCCCCC)cc2)c2ccc(CCCCCC)cc2)cc1,0.87,14.22,7.06,54.0,-5.59,-3.53,-5.38,-3.91,,,2020.0,10.1021/acsami.0c13085,opvdb_experimental,electrochemical,training
PE40,Y6,CCCCCCCCC(CCCCCC)Cn1nc2c(-c3cc4scc(CCCCCC)c4s3)c(F)c(F)c(-c3cc4sc(-c5cc6c(-c7ccc(OCC(CCCC)CCCCCC)cc7)c7sccc7c(-c7ccc(OCC(CCCC)CCCCCC)cc7)c6s5)c(CCCCCC)c4s3)c2n1,CCCCCCCCCCCc1c(/C=C2\C(=O)c3cc(F)c(F)cc3C2=C(C#N)C#N)sc2c1sc1c3c4nsnc4c4c5sc6c(CCCCCCCCCCC)c(/C=C7\C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)sc6c5n(CC(CC)CCCC)c4c3n(CC(CC)CCCC)c21,0.65,21.36,7.07,51.0,-5.24,-3.25,-5.65,-4.09,,,2020.0,10.1021/acsami.0c07720,opvdb_experimental,electrochemical,training
PBDB-T,H1,CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3ccsc23)s1,CCN1C(=O)C2=C(c3ccc(-c4ccc5c(c4)C(=C4c6cc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)ccc6-c6ccc(-c7ccc(C8=C9C(=O)N(CC)C(c%10cccs%10)=C9C(=O)N8CC)s7)cc64)c4cc(-c6ccc(C7=C8C(=O)N(CC)C(c9cccs9)=C8C(=O)N7CC)s6)ccc4-5)s3)N(CC)C(=O)C2=C1c1cccs1,0.784,16.81,6.98,53.0,-5.33,-3.48,-5.51,-3.84,,,2020.0,10.1039/d0ta06907h,opvdb_experimental,electrochemical,training
PTB7-Th,IPYT-ICF,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCC1(CCCCCCCC)c2cc(-c3ccc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)s3)ccc2-c2nc3c(nc21)-c1ccc(-c2ccc(/C=C4\C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)s2)cc1C3(CCCCCCCC)CCCCCCCC,0.76,15.54,7.0,58.9,-5.29,-3.72,-5.71,-3.53,,,2020.0,10.1021/acs.jpcc.0c07557,opvdb_experimental,electrochemical,training
PBnDT-FTAZ,PC71BM,CCCCCCC(CCCC)CCc1c2cc(-c3ccc(-c4c(F)c(F)c(-c5cccs5)c5nn(CC(CCCC)CCCCCC)nc45)s3)sc2c(CCC(CCCC)CCCCCC)c2ccsc12,COC(=O)CCCC1(c2ccccc2)C23c4c5ccc6c7cc8c9c%10c(cc%11cc%12c%13c%14c(cc%15c%16ccc-5c2c%16c2c5c%16c%17c(c(c46)c7c9c%17c4c%10c%11c%13c4c%16c%14c%152)C513)C%12)C8,0.75,13.7,7.0,68.0,-5.45,-3.45,-5.9,-3.9,,,2020.0,10.1021/acs.jpcc.0c10218,opvdb_experimental,electrochemical,training
PTzBT,ITIC,CCCCCCCCC(CCCCCC)Cc1ccsc1-c1nc2sc(-c3sc(-c4cc(CC(CCCC)CCCCCC)c(-c5nc6sc(-c7sccc7CC(CCCC)CCCCCC)nc6s5)s4)cc3CC(CCCCCC)CCCCCCCC)nc2s1,CCCCCCc1ccc(C2(c3ccc(CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(C=C6C(=O)c7ccccc7C6=C(C#N)C#N)sc5c32)C(c2ccc(CCCCCC)cc2)(c2ccc(CCCCCC)cc2)c2c-4sc3cc(C=C4C(=O)c5ccccc5C4=C(C#N)C#N)sc23)cc1,0.97,11.7,7.1,61.0,-5.12,-2.76,-5.48,-3.83,,,2020.0,10.1021/acs.macromol.0c01787,opvdb_experimental,electrochemical,training
PBDB-TF,PIDIC2T2Cl,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCCCCCCCCCCCCCCCC1(CCCCCCCCCCCCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCCCCCCCCCCCC)(CCCCCCCCCCCCCCCC)c1cc(/C=C2\C(=O)c4ccc(-c5cc(Cl)c(-c6sccc6Cl)s5)cc4C2=C(C#N)C#N)sc1-3,0.9,12.66,7.11,62.0,-5.49,-3.64,-5.67,-3.87,,,2020.0,10.1021/acsami.0c08442,opvdb_experimental,electrochemical,training
PM6,ICIF2F,CCCCC(CC)Cc1sc(-c2c3cc(-c4ccc(-c5sc(-c6cccs6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3cc(F)c(CC(CC)CCCC)s3)c3ccsc23)cc1F,CCOC(=O)c1sc2c(/C=C3\C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)sc(-c3cc4c(s3)-c3cc5c(cc3C4(CC)CC)-c3sc(/C=C4\C(=O)c6ccccc6C4=C(C#N)C#N)cc3C5(CC)CC)c2c1F,0.79,19.3,9.6,61.4,-5.56,-3.65,-5.45,-4.02,,,2020.0,10.1039/d0tc04749j,opvdb_experimental,electrochemical,training
ZR1,IDIC-4Cl,CCc1ccc(-c2c3sc4cc(-c5cc(CC)c(-c6ccc(/C=C7/SC(=S)N(CC)C7=O)s6)s5)sc4c3c(-c3ccc(CC)s3)c3sc4cc(-c5cc(CC)c(-c6ccc(/C=C7/SC(=S)N(CC)C7=O)s6)s5)sc4c23)s1,CCCCCCCCC1(CCCCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5cc(Cl)c(Cl)cc5C4=C(C#N)C#N)cc21)C(CCCCCCCC)(CCCCCCCC)c1cc(/C=C2\C(=O)c4cc(Cl)c(Cl)cc4C2=C(C#N)C#N)sc1-3,0.776,18.27,9.64,67.96,-5.32,-3.53,-5.9,-4.04,,,2020.0,10.1016/j.jechem.2020.04.041,opvdb_experimental,electrochemical,training
J61,P-1T,CCCCCCCCCCCCSc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6cccs6)c6nn(CC(CCCCCC)CCCCCCCC)nc56)s4)sc3c(-c3ccc(SCCCCCCCCCCCC)s3)c3ccsc23)s1,CCCCCCCCc1cc(-c2c3cc(-c4ccc(-c5c(F)c(F)cc6nsnc56)s4)sc3c(-c3cc(CCCCCCCC)c(CCCCCCCC)s3)c3ccsc23)sc1CCCCCCCC,0.89,4.57,1.23,30.27,-5.3,-3.15,-5.46,-3.78,,,2020.0,10.1039/d0ta07833f,opvdb_experimental,electrochemical,training
PTB7-Th,SSTI,CCCCC(CC)COC(=O)c1sc2csc(-c3cc4c(-c5ccc(CC(CC)CCCC)s5)c5sccc5c(-c5ccc(CC(CC)CCCC)s5)c4s3)c2c1F,CCCCCCCCCCC(CCCCCCCC)Cc1cc(-c2c3c(c(-c4cc(CC(CCCCCCCC)CCCCCCCCCC)c(/C=C5\C(=O)c6ccccc6C5=C(C#N)C#N)s4)c4nsnc24)N=S=N3)sc1/C=C1\C(=O)c2ccccc2C1=C(C#N)C#N,0.22,0.53,0.05,43.0,-5.21,-3.6,-5.71,-4.24,,,2020.0,10.1002/solr.202000286,opvdb_experimental,electrochemical,training
